"location","target","type","quantile","forecast_date","target_end_date","value"
"02","3 wk ahead cum death","quantile",0.6,2020-06-14,"2020-07-04",16.205182147712
"02","3 wk ahead cum death","quantile",0.65,2020-06-14,"2020-07-04",16.5026925421489
"02","3 wk ahead cum death","quantile",0.7,2020-06-14,"2020-07-04",16.8136304726599
"02","3 wk ahead cum death","quantile",0.75,2020-06-14,"2020-07-04",17.2216380332626
"02","3 wk ahead cum death","quantile",0.8,2020-06-14,"2020-07-04",17.6643404148937
"02","3 wk ahead cum death","quantile",0.85,2020-06-14,"2020-07-04",18.7191490974621
"02","3 wk ahead cum death","quantile",0.9,2020-06-14,"2020-07-04",19.5141772571258
"02","3 wk ahead cum death","quantile",0.95,2020-06-14,"2020-07-04",21.2676022092329
"02","3 wk ahead cum death","quantile",0.975,2020-06-14,"2020-07-04",22.9834771044882
"02","3 wk ahead cum death","quantile",0.99,2020-06-14,"2020-07-04",25.0696540697616
"02","4 wk ahead cum death","quantile",0.01,2020-06-14,"2020-07-11",13.026414591606
"02","4 wk ahead cum death","quantile",0.025,2020-06-14,"2020-07-11",13.4696421142553
"02","4 wk ahead cum death","quantile",0.05,2020-06-14,"2020-07-11",13.8470920714363
"02","4 wk ahead cum death","quantile",0.1,2020-06-14,"2020-07-11",14.4018593125003
"02","4 wk ahead cum death","quantile",0.15,2020-06-14,"2020-07-11",14.69232513764
"02","4 wk ahead cum death","quantile",0.2,2020-06-14,"2020-07-11",15.0348072077716
"02","4 wk ahead cum death","quantile",0.25,2020-06-14,"2020-07-11",15.3377382672231
"02","4 wk ahead cum death","quantile",0.3,2020-06-14,"2020-07-11",15.7040035505454
"02","4 wk ahead cum death","quantile",0.35,2020-06-14,"2020-07-11",16.0086197892993
"02","4 wk ahead cum death","quantile",0.4,2020-06-14,"2020-07-11",16.3733970309944
"02","4 wk ahead cum death","quantile",0.45,2020-06-14,"2020-07-11",16.7245728583142
"02","4 wk ahead cum death","quantile",0.5,2020-06-14,"2020-07-11",17.0603502299156
"02","4 wk ahead cum death","quantile",0.55,2020-06-14,"2020-07-11",17.4364893120305
"02","4 wk ahead cum death","quantile",0.6,2020-06-14,"2020-07-11",17.9023348570622
"02","4 wk ahead cum death","quantile",0.65,2020-06-14,"2020-07-11",18.2268195617516
"02","4 wk ahead cum death","quantile",0.7,2020-06-14,"2020-07-11",18.6396778569003
"02","4 wk ahead cum death","quantile",0.75,2020-06-14,"2020-07-11",19.2256016524069
"02","4 wk ahead cum death","quantile",0.8,2020-06-14,"2020-07-11",20.4090782408768
"02","4 wk ahead cum death","quantile",0.85,2020-06-14,"2020-07-11",21.2780501561387
"02","4 wk ahead cum death","quantile",0.9,2020-06-14,"2020-07-11",22.8499545383392
"02","4 wk ahead cum death","quantile",0.95,2020-06-14,"2020-07-11",25.367119433553
"02","4 wk ahead cum death","quantile",0.975,2020-06-14,"2020-07-11",28.7462977273071
"02","4 wk ahead cum death","quantile",0.99,2020-06-14,"2020-07-11",32.8483087727918
"13","1 wk ahead cum death","quantile",0.01,2020-06-14,"2020-06-20",2525.76473039263
"13","1 wk ahead cum death","quantile",0.025,2020-06-14,"2020-06-20",2536.74026083849
"13","1 wk ahead cum death","quantile",0.05,2020-06-14,"2020-06-20",2545.68230984707
"13","1 wk ahead cum death","quantile",0.1,2020-06-14,"2020-06-20",2558.9547388622
"13","1 wk ahead cum death","quantile",0.15,2020-06-14,"2020-06-20",2569.17935282849
"13","1 wk ahead cum death","quantile",0.2,2020-06-14,"2020-06-20",2580.58036146531
"13","1 wk ahead cum death","quantile",0.25,2020-06-14,"2020-06-20",2589.6406331507
"13","1 wk ahead cum death","quantile",0.3,2020-06-14,"2020-06-20",2597.50713092433
"13","1 wk ahead cum death","quantile",0.35,2020-06-14,"2020-06-20",2605.17745558441
"13","1 wk ahead cum death","quantile",0.4,2020-06-14,"2020-06-20",2612.17698398727
"13","1 wk ahead cum death","quantile",0.45,2020-06-14,"2020-06-20",2618.8797862256
"13","1 wk ahead cum death","quantile",0.5,2020-06-14,"2020-06-20",2625.54061396105
"13","1 wk ahead cum death","quantile",0.55,2020-06-14,"2020-06-20",2632.35498965214
"13","1 wk ahead cum death","quantile",0.6,2020-06-14,"2020-06-20",2639.56829349613
"13","1 wk ahead cum death","quantile",0.65,2020-06-14,"2020-06-20",2647.61518821239
"13","1 wk ahead cum death","quantile",0.7,2020-06-14,"2020-06-20",2655.7033761219
"13","1 wk ahead cum death","quantile",0.75,2020-06-14,"2020-06-20",2664.53631242827
"13","1 wk ahead cum death","quantile",0.8,2020-06-14,"2020-06-20",2674.05535620914
"13","1 wk ahead cum death","quantile",0.85,2020-06-14,"2020-06-20",2686.15213036812
"13","1 wk ahead cum death","quantile",0.9,2020-06-14,"2020-06-20",2701.99330785546
"13","1 wk ahead cum death","quantile",0.95,2020-06-14,"2020-06-20",2728.78903537497
"13","1 wk ahead cum death","quantile",0.975,2020-06-14,"2020-06-20",2754.20414831368
"13","1 wk ahead cum death","quantile",0.99,2020-06-14,"2020-06-20",2781.95469103408
"13","2 wk ahead cum death","quantile",0.01,2020-06-14,"2020-06-27",2633.52921359756
"13","2 wk ahead cum death","quantile",0.025,2020-06-14,"2020-06-27",2655.35187744937
"13","2 wk ahead cum death","quantile",0.05,2020-06-14,"2020-06-27",2675.57865009413
"13","2 wk ahead cum death","quantile",0.1,2020-06-14,"2020-06-27",2701.07381683856
"13","2 wk ahead cum death","quantile",0.15,2020-06-14,"2020-06-27",2720.79871155325
"13","2 wk ahead cum death","quantile",0.2,2020-06-14,"2020-06-27",2743.09249538334
"13","2 wk ahead cum death","quantile",0.25,2020-06-14,"2020-06-27",2760.90767971512
"13","2 wk ahead cum death","quantile",0.3,2020-06-14,"2020-06-27",2776.42151080545
"13","2 wk ahead cum death","quantile",0.35,2020-06-14,"2020-06-27",2791.17875309033
"13","2 wk ahead cum death","quantile",0.4,2020-06-14,"2020-06-27",2805.58129971781
"13","2 wk ahead cum death","quantile",0.45,2020-06-14,"2020-06-27",2819.58917327691
"13","2 wk ahead cum death","quantile",0.5,2020-06-14,"2020-06-27",2833.92589847569
"13","2 wk ahead cum death","quantile",0.55,2020-06-14,"2020-06-27",2848.25781992513
"13","2 wk ahead cum death","quantile",0.6,2020-06-14,"2020-06-27",2862.88158885624
"13","2 wk ahead cum death","quantile",0.65,2020-06-14,"2020-06-27",2880.81500375695
"13","2 wk ahead cum death","quantile",0.7,2020-06-14,"2020-06-27",2898.94817694972
"13","2 wk ahead cum death","quantile",0.75,2020-06-14,"2020-06-27",2917.94201107383
"13","2 wk ahead cum death","quantile",0.8,2020-06-14,"2020-06-27",2937.34539340881
"13","2 wk ahead cum death","quantile",0.85,2020-06-14,"2020-06-27",2966.35218876931
"13","2 wk ahead cum death","quantile",0.9,2020-06-14,"2020-06-27",3002.39083439714
"13","2 wk ahead cum death","quantile",0.95,2020-06-14,"2020-06-27",3070.93899674711
"13","2 wk ahead cum death","quantile",0.975,2020-06-14,"2020-06-27",3125.81388806331
"13","2 wk ahead cum death","quantile",0.99,2020-06-14,"2020-06-27",3190.31221648767
"13","3 wk ahead cum death","quantile",0.01,2020-06-14,"2020-07-04",2733.69388960457
"13","3 wk ahead cum death","quantile",0.025,2020-06-14,"2020-07-04",2767.53690937331
"13","3 wk ahead cum death","quantile",0.05,2020-06-14,"2020-07-04",2796.49573800908
"13","3 wk ahead cum death","quantile",0.1,2020-06-14,"2020-07-04",2837.00220539317
"13","3 wk ahead cum death","quantile",0.15,2020-06-14,"2020-07-04",2868.47233806263
"13","3 wk ahead cum death","quantile",0.2,2020-06-14,"2020-07-04",2899.27714024228
"13","3 wk ahead cum death","quantile",0.25,2020-06-14,"2020-07-04",2928.2889960344
"13","3 wk ahead cum death","quantile",0.3,2020-06-14,"2020-07-04",2951.69196898172
"13","3 wk ahead cum death","quantile",0.35,2020-06-14,"2020-07-04",2976.14533794638
"13","3 wk ahead cum death","quantile",0.4,2020-06-14,"2020-07-04",2998.67928997908
"13","3 wk ahead cum death","quantile",0.45,2020-06-14,"2020-07-04",3021.38150211743
"13","3 wk ahead cum death","quantile",0.5,2020-06-14,"2020-07-04",3044.02532288848
"13","3 wk ahead cum death","quantile",0.55,2020-06-14,"2020-07-04",3068.31804767047
"13","3 wk ahead cum death","quantile",0.6,2020-06-14,"2020-07-04",3096.10501310928
"13","3 wk ahead cum death","quantile",0.65,2020-06-14,"2020-07-04",3125.94660933475
"13","3 wk ahead cum death","quantile",0.7,2020-06-14,"2020-07-04",3157.94545123104
"13","3 wk ahead cum death","quantile",0.75,2020-06-14,"2020-07-04",3190.39477892427
"13","3 wk ahead cum death","quantile",0.8,2020-06-14,"2020-07-04",3228.18505339501
"13","3 wk ahead cum death","quantile",0.85,2020-06-14,"2020-07-04",3278.2848074901
"13","3 wk ahead cum death","quantile",0.9,2020-06-14,"2020-07-04",3345.56278804814
"13","3 wk ahead cum death","quantile",0.95,2020-06-14,"2020-07-04",3469.82667124735
"13","3 wk ahead cum death","quantile",0.975,2020-06-14,"2020-07-04",3583.68954486759
"13","3 wk ahead cum death","quantile",0.99,2020-06-14,"2020-07-04",3710.34285885287
"13","4 wk ahead cum death","quantile",0.01,2020-06-14,"2020-07-11",2828.06723452364
"13","4 wk ahead cum death","quantile",0.025,2020-06-14,"2020-07-11",2871.05865782367
"13","4 wk ahead cum death","quantile",0.05,2020-06-14,"2020-07-11",2910.49576567376
"13","4 wk ahead cum death","quantile",0.1,2020-06-14,"2020-07-11",2964.96844963639
"13","4 wk ahead cum death","quantile",0.15,2020-06-14,"2020-07-11",3008.5596012186
"13","4 wk ahead cum death","quantile",0.2,2020-06-14,"2020-07-11",3049.40129461761
"13","4 wk ahead cum death","quantile",0.25,2020-06-14,"2020-07-11",3089.01461004519
"13","4 wk ahead cum death","quantile",0.3,2020-06-14,"2020-07-11",3121.94261585589
"13","4 wk ahead cum death","quantile",0.35,2020-06-14,"2020-07-11",3159.15202127484
"13","4 wk ahead cum death","quantile",0.4,2020-06-14,"2020-07-11",3191.07732950554
"13","4 wk ahead cum death","quantile",0.45,2020-06-14,"2020-07-11",3224.24864283931
"13","4 wk ahead cum death","quantile",0.5,2020-06-14,"2020-07-11",3259.31250133665
"13","4 wk ahead cum death","quantile",0.55,2020-06-14,"2020-07-11",3299.4845783173
"13","4 wk ahead cum death","quantile",0.6,2020-06-14,"2020-07-11",3339.31469062784
"13","4 wk ahead cum death","quantile",0.65,2020-06-14,"2020-07-11",3386.91106235872
"13","4 wk ahead cum death","quantile",0.7,2020-06-14,"2020-07-11",3433.47777254077
"13","4 wk ahead cum death","quantile",0.75,2020-06-14,"2020-07-11",3486.28723652592
"13","4 wk ahead cum death","quantile",0.8,2020-06-14,"2020-07-11",3546.46924636811
"13","4 wk ahead cum death","quantile",0.85,2020-06-14,"2020-07-11",3629.14459084136
"13","4 wk ahead cum death","quantile",0.9,2020-06-14,"2020-07-11",3746.67745660893
"13","4 wk ahead cum death","quantile",0.95,2020-06-14,"2020-07-11",3959.04676444928
"13","4 wk ahead cum death","quantile",0.975,2020-06-14,"2020-07-11",4167.41397948516
"13","4 wk ahead cum death","quantile",0.99,2020-06-14,"2020-07-11",4412.18050367301
"72","1 wk ahead cum death","quantile",0.01,2020-06-14,"2020-06-20",147.125704853413
"72","1 wk ahead cum death","quantile",0.025,2020-06-14,"2020-06-20",147.522806667913
"72","1 wk ahead cum death","quantile",0.05,2020-06-14,"2020-06-20",147.871283072922
"72","1 wk ahead cum death","quantile",0.1,2020-06-14,"2020-06-20",148.89331323579
"72","1 wk ahead cum death","quantile",0.15,2020-06-14,"2020-06-20",149.495345323407
"72","1 wk ahead cum death","quantile",0.2,2020-06-14,"2020-06-20",149.912962348406
"72","1 wk ahead cum death","quantile",0.25,2020-06-14,"2020-06-20",150.609310488032
"72","1 wk ahead cum death","quantile",0.3,2020-06-14,"2020-06-20",150.890162801535
"72","1 wk ahead cum death","quantile",0.35,2020-06-14,"2020-06-20",151.215205258616
"72","1 wk ahead cum death","quantile",0.4,2020-06-14,"2020-06-20",151.49988039403
"72","1 wk ahead cum death","quantile",0.45,2020-06-14,"2020-06-20",151.773070650597
"72","1 wk ahead cum death","quantile",0.5,2020-06-14,"2020-06-20",152.079355331393
"72","1 wk ahead cum death","quantile",0.55,2020-06-14,"2020-06-20",152.372384770867
"72","1 wk ahead cum death","quantile",0.6,2020-06-14,"2020-06-20",152.925776566321
"72","1 wk ahead cum death","quantile",0.65,2020-06-14,"2020-06-20",154.282033948807
"72","1 wk ahead cum death","quantile",0.7,2020-06-14,"2020-06-20",154.78616878174
"72","1 wk ahead cum death","quantile",0.75,2020-06-14,"2020-06-20",155.378955207725
"72","1 wk ahead cum death","quantile",0.8,2020-06-14,"2020-06-20",155.951410807225
"72","1 wk ahead cum death","quantile",0.85,2020-06-14,"2020-06-20",156.652919300886
"72","1 wk ahead cum death","quantile",0.9,2020-06-14,"2020-06-20",158.352613800674
"72","1 wk ahead cum death","quantile",0.95,2020-06-14,"2020-06-20",160.213338292991
"72","1 wk ahead cum death","quantile",0.975,2020-06-14,"2020-06-20",163.349986686661
"72","1 wk ahead cum death","quantile",0.99,2020-06-14,"2020-06-20",165.875684064533
"72","2 wk ahead cum death","quantile",0.01,2020-06-14,"2020-06-27",150.568583856644
"72","2 wk ahead cum death","quantile",0.025,2020-06-14,"2020-06-27",151.47337012187
"72","2 wk ahead cum death","quantile",0.05,2020-06-14,"2020-06-27",152.068091493366
"72","2 wk ahead cum death","quantile",0.1,2020-06-14,"2020-06-27",153.851424325064
"72","2 wk ahead cum death","quantile",0.15,2020-06-14,"2020-06-27",154.351822461898
"72","2 wk ahead cum death","quantile",0.2,2020-06-14,"2020-06-27",154.988525478128
"72","2 wk ahead cum death","quantile",0.25,2020-06-14,"2020-06-27",155.517335713403
"72","2 wk ahead cum death","quantile",0.3,2020-06-14,"2020-06-27",155.880095913053
"72","2 wk ahead cum death","quantile",0.35,2020-06-14,"2020-06-27",156.342610556277
"72","2 wk ahead cum death","quantile",0.4,2020-06-14,"2020-06-27",156.772335454984
"72","2 wk ahead cum death","quantile",0.45,2020-06-14,"2020-06-27",157.957102135906
"72","2 wk ahead cum death","quantile",0.5,2020-06-14,"2020-06-27",158.986177950208
"72","2 wk ahead cum death","quantile",0.55,2020-06-14,"2020-06-27",159.435579667962
"72","2 wk ahead cum death","quantile",0.6,2020-06-14,"2020-06-27",159.911843247937
"72","2 wk ahead cum death","quantile",0.65,2020-06-14,"2020-06-27",160.539171287087
"72","2 wk ahead cum death","quantile",0.7,2020-06-14,"2020-06-27",161.616694848228
"72","2 wk ahead cum death","quantile",0.75,2020-06-14,"2020-06-27",163.500628526488
"72","2 wk ahead cum death","quantile",0.8,2020-06-14,"2020-06-27",164.509626599582
"72","2 wk ahead cum death","quantile",0.85,2020-06-14,"2020-06-27",165.690471582209
"72","2 wk ahead cum death","quantile",0.9,2020-06-14,"2020-06-27",168.002098552633
"72","2 wk ahead cum death","quantile",0.95,2020-06-14,"2020-06-27",172.174191236464
"72","2 wk ahead cum death","quantile",0.975,2020-06-14,"2020-06-27",178.686338525241
"72","2 wk ahead cum death","quantile",0.99,2020-06-14,"2020-06-27",184.569791311484
"72","3 wk ahead cum death","quantile",0.01,2020-06-14,"2020-07-04",154.86658409254
"72","3 wk ahead cum death","quantile",0.025,2020-06-14,"2020-07-04",155.978977712823
"72","3 wk ahead cum death","quantile",0.05,2020-06-14,"2020-07-04",156.7934594826
"72","3 wk ahead cum death","quantile",0.1,2020-06-14,"2020-07-04",158.973734707446
"72","3 wk ahead cum death","quantile",0.15,2020-06-14,"2020-07-04",159.535362050936
"72","3 wk ahead cum death","quantile",0.2,2020-06-14,"2020-07-04",160.017752478509
"72","3 wk ahead cum death","quantile",0.25,2020-06-14,"2020-07-04",160.556649241036
"72","3 wk ahead cum death","quantile",0.3,2020-06-14,"2020-07-04",161.102971096537
"72","3 wk ahead cum death","quantile",0.35,2020-06-14,"2020-07-04",161.635311445545
"72","3 wk ahead cum death","quantile",0.4,2020-06-14,"2020-07-04",163.51825718681
"72","3 wk ahead cum death","quantile",0.45,2020-06-14,"2020-07-04",164.048861399978
"72","3 wk ahead cum death","quantile",0.5,2020-06-14,"2020-07-04",164.660993308043
"72","3 wk ahead cum death","quantile",0.55,2020-06-14,"2020-07-04",165.199900310657
"72","3 wk ahead cum death","quantile",0.6,2020-06-14,"2020-07-04",165.898439787175
"72","3 wk ahead cum death","quantile",0.65,2020-06-14,"2020-07-04",168.085048037237
"72","3 wk ahead cum death","quantile",0.7,2020-06-14,"2020-07-04",169.354729249799
"72","3 wk ahead cum death","quantile",0.75,2020-06-14,"2020-07-04",170.442457191896
"72","3 wk ahead cum death","quantile",0.8,2020-06-14,"2020-07-04",173.157450639551
"72","3 wk ahead cum death","quantile",0.85,2020-06-14,"2020-07-04",174.620750131576
"72","3 wk ahead cum death","quantile",0.9,2020-06-14,"2020-07-04",177.856244056389
"72","3 wk ahead cum death","quantile",0.95,2020-06-14,"2020-07-04",183.695279021842
"72","3 wk ahead cum death","quantile",0.975,2020-06-14,"2020-07-04",194.325472279556
"72","3 wk ahead cum death","quantile",0.99,2020-06-14,"2020-07-04",203.765075844818
"72","4 wk ahead cum death","quantile",0.01,2020-06-14,"2020-07-11",159.570078072903
"72","4 wk ahead cum death","quantile",0.025,2020-06-14,"2020-07-11",160.79876904872
"72","4 wk ahead cum death","quantile",0.05,2020-06-14,"2020-07-11",161.834339182425
"72","4 wk ahead cum death","quantile",0.1,2020-06-14,"2020-07-11",163.259788503012
"72","4 wk ahead cum death","quantile",0.15,2020-06-14,"2020-07-11",164.057952285965
"72","4 wk ahead cum death","quantile",0.2,2020-06-14,"2020-07-11",164.713936665126
"72","4 wk ahead cum death","quantile",0.25,2020-06-14,"2020-07-11",165.435000306455
"72","4 wk ahead cum death","quantile",0.3,2020-06-14,"2020-07-11",166.134517778479
"72","4 wk ahead cum death","quantile",0.35,2020-06-14,"2020-07-11",168.143332443855
"72","4 wk ahead cum death","quantile",0.4,2020-06-14,"2020-07-11",168.84915594811
"72","4 wk ahead cum death","quantile",0.45,2020-06-14,"2020-07-11",169.737416679835
"72","4 wk ahead cum death","quantile",0.5,2020-06-14,"2020-07-11",170.583632938909
"72","4 wk ahead cum death","quantile",0.55,2020-06-14,"2020-07-11",172.256115321324
"72","4 wk ahead cum death","quantile",0.6,2020-06-14,"2020-07-11",173.860125629603
"72","4 wk ahead cum death","quantile",0.65,2020-06-14,"2020-07-11",174.963668643268
"72","4 wk ahead cum death","quantile",0.7,2020-06-14,"2020-07-11",176.118336852315
"72","4 wk ahead cum death","quantile",0.75,2020-06-14,"2020-07-11",178.729136903942
"72","4 wk ahead cum death","quantile",0.8,2020-06-14,"2020-07-11",180.553377841843
"72","4 wk ahead cum death","quantile",0.85,2020-06-14,"2020-07-11",183.667821787224
"72","4 wk ahead cum death","quantile",0.9,2020-06-14,"2020-07-11",187.339815088564
"72","4 wk ahead cum death","quantile",0.95,2020-06-14,"2020-07-11",195.130789839818
"72","4 wk ahead cum death","quantile",0.975,2020-06-14,"2020-07-11",210.396290602376
"72","4 wk ahead cum death","quantile",0.99,2020-06-14,"2020-07-11",225.678161526874
"47","1 wk ahead cum death","quantile",0.01,2020-06-14,"2020-06-20",493.557237451524
"47","1 wk ahead cum death","quantile",0.025,2020-06-14,"2020-06-20",496.581390858026
"47","1 wk ahead cum death","quantile",0.05,2020-06-14,"2020-06-20",499.354691621325
"47","1 wk ahead cum death","quantile",0.1,2020-06-14,"2020-06-20",502.673615574835
"47","1 wk ahead cum death","quantile",0.15,2020-06-14,"2020-06-20",505.327205730249
"47","1 wk ahead cum death","quantile",0.2,2020-06-14,"2020-06-20",507.867032538928
"47","1 wk ahead cum death","quantile",0.25,2020-06-14,"2020-06-20",510.3129488058
"47","1 wk ahead cum death","quantile",0.3,2020-06-14,"2020-06-20",512.581716723751
"47","1 wk ahead cum death","quantile",0.35,2020-06-14,"2020-06-20",514.490245804731
"47","1 wk ahead cum death","quantile",0.4,2020-06-14,"2020-06-20",516.415138422939
"47","1 wk ahead cum death","quantile",0.45,2020-06-14,"2020-06-20",518.357484651353
"47","1 wk ahead cum death","quantile",0.5,2020-06-14,"2020-06-20",520.231089163941
"47","1 wk ahead cum death","quantile",0.55,2020-06-14,"2020-06-20",522.528302564046
"47","1 wk ahead cum death","quantile",0.6,2020-06-14,"2020-06-20",524.288567205094
"47","1 wk ahead cum death","quantile",0.65,2020-06-14,"2020-06-20",526.404676066223
"47","1 wk ahead cum death","quantile",0.7,2020-06-14,"2020-06-20",528.49134719953
"47","1 wk ahead cum death","quantile",0.75,2020-06-14,"2020-06-20",531.086539814095
"47","1 wk ahead cum death","quantile",0.8,2020-06-14,"2020-06-20",533.888881587338
"47","1 wk ahead cum death","quantile",0.85,2020-06-14,"2020-06-20",537.487990639154
"47","1 wk ahead cum death","quantile",0.9,2020-06-14,"2020-06-20",542.173744446636
"47","1 wk ahead cum death","quantile",0.95,2020-06-14,"2020-06-20",548.969883418132
"47","1 wk ahead cum death","quantile",0.975,2020-06-14,"2020-06-20",555.164011536447
"47","1 wk ahead cum death","quantile",0.99,2020-06-14,"2020-06-20",562.453078906376
"47","2 wk ahead cum death","quantile",0.01,2020-06-14,"2020-06-27",524.256256023752
"47","2 wk ahead cum death","quantile",0.025,2020-06-14,"2020-06-27",529.995164180124
"47","2 wk ahead cum death","quantile",0.05,2020-06-14,"2020-06-27",535.072925652985
"47","2 wk ahead cum death","quantile",0.1,2020-06-14,"2020-06-27",542.246515079916
"47","2 wk ahead cum death","quantile",0.15,2020-06-14,"2020-06-27",547.476640410217
"47","2 wk ahead cum death","quantile",0.2,2020-06-14,"2020-06-27",552.442543040755
"47","2 wk ahead cum death","quantile",0.25,2020-06-14,"2020-06-27",557.847382028141
"47","2 wk ahead cum death","quantile",0.3,2020-06-14,"2020-06-27",562.210908039799
"47","2 wk ahead cum death","quantile",0.35,2020-06-14,"2020-06-27",566.096223308078
"47","2 wk ahead cum death","quantile",0.4,2020-06-14,"2020-06-27",570.233239205994
"47","2 wk ahead cum death","quantile",0.45,2020-06-14,"2020-06-27",574.877884815984
"47","2 wk ahead cum death","quantile",0.5,2020-06-14,"2020-06-27",578.747808142644
"47","2 wk ahead cum death","quantile",0.55,2020-06-14,"2020-06-27",582.657848315539
