"location","target","type","quantile","forecast_date","target_end_date","value"
"72","2 wk ahead cum death","quantile",0.1,2020-05-17,"2020-05-30",136.967061608362
"72","2 wk ahead cum death","quantile",0.15,2020-05-17,"2020-05-30",138.520184193803
"72","2 wk ahead cum death","quantile",0.2,2020-05-17,"2020-05-30",139.957750284433
"72","2 wk ahead cum death","quantile",0.25,2020-05-17,"2020-05-30",141.50509552809
"72","2 wk ahead cum death","quantile",0.3,2020-05-17,"2020-05-30",142.840511916738
"72","2 wk ahead cum death","quantile",0.35,2020-05-17,"2020-05-30",144.14719623081
"72","2 wk ahead cum death","quantile",0.4,2020-05-17,"2020-05-30",145.372773124571
"72","2 wk ahead cum death","quantile",0.45,2020-05-17,"2020-05-30",146.768620063482
"72","2 wk ahead cum death","quantile",0.5,2020-05-17,"2020-05-30",148.011826814512
"72","2 wk ahead cum death","quantile",0.55,2020-05-17,"2020-05-30",149.661350343435
"72","2 wk ahead cum death","quantile",0.6,2020-05-17,"2020-05-30",151.469790973046
"72","2 wk ahead cum death","quantile",0.65,2020-05-17,"2020-05-30",153.108029055233
"72","2 wk ahead cum death","quantile",0.7,2020-05-17,"2020-05-30",155.09210558678
"72","2 wk ahead cum death","quantile",0.75,2020-05-17,"2020-05-30",157.114904779215
"72","2 wk ahead cum death","quantile",0.8,2020-05-17,"2020-05-30",159.443727673299
"72","2 wk ahead cum death","quantile",0.85,2020-05-17,"2020-05-30",162.633388037826
"72","2 wk ahead cum death","quantile",0.9,2020-05-17,"2020-05-30",167.571018383905
"72","2 wk ahead cum death","quantile",0.95,2020-05-17,"2020-05-30",174.073842933373
"72","2 wk ahead cum death","quantile",0.975,2020-05-17,"2020-05-30",179.992463663937
"72","2 wk ahead cum death","quantile",0.99,2020-05-17,"2020-05-30",187.764723864114
"72","3 wk ahead cum death","quantile",0.01,2020-05-17,"2020-06-06",134.5618259622
"72","3 wk ahead cum death","quantile",0.025,2020-05-17,"2020-06-06",137.202557868373
"72","3 wk ahead cum death","quantile",0.05,2020-05-17,"2020-06-06",139.236207169021
"72","3 wk ahead cum death","quantile",0.1,2020-05-17,"2020-06-06",142.366650612075
"72","3 wk ahead cum death","quantile",0.15,2020-05-17,"2020-06-06",144.612495503508
"72","3 wk ahead cum death","quantile",0.2,2020-05-17,"2020-06-06",146.526811100355
"72","3 wk ahead cum death","quantile",0.25,2020-05-17,"2020-06-06",148.939288067352
"72","3 wk ahead cum death","quantile",0.3,2020-05-17,"2020-06-06",150.723144187473
"72","3 wk ahead cum death","quantile",0.35,2020-05-17,"2020-06-06",152.64756604781
"72","3 wk ahead cum death","quantile",0.4,2020-05-17,"2020-06-06",154.585279596373
"72","3 wk ahead cum death","quantile",0.45,2020-05-17,"2020-06-06",156.365106791087
"72","3 wk ahead cum death","quantile",0.5,2020-05-17,"2020-06-06",158.24907185673
"72","3 wk ahead cum death","quantile",0.55,2020-05-17,"2020-06-06",161.113216424761
"72","3 wk ahead cum death","quantile",0.6,2020-05-17,"2020-06-06",163.81787418714
"72","3 wk ahead cum death","quantile",0.65,2020-05-17,"2020-06-06",166.581457958385
"72","3 wk ahead cum death","quantile",0.7,2020-05-17,"2020-06-06",169.504915065802
"72","3 wk ahead cum death","quantile",0.75,2020-05-17,"2020-06-06",173.602925647916
"72","3 wk ahead cum death","quantile",0.8,2020-05-17,"2020-06-06",177.906462405102
"72","3 wk ahead cum death","quantile",0.85,2020-05-17,"2020-06-06",183.285360423646
"72","3 wk ahead cum death","quantile",0.9,2020-05-17,"2020-06-06",190.354136175334
"72","3 wk ahead cum death","quantile",0.95,2020-05-17,"2020-06-06",203.808084986842
"72","3 wk ahead cum death","quantile",0.975,2020-05-17,"2020-06-06",216.367731254126
"72","3 wk ahead cum death","quantile",0.99,2020-05-17,"2020-06-06",227.352976188169
"72","4 wk ahead cum death","quantile",0.01,2020-05-17,"2020-06-13",136.877234125975
"72","4 wk ahead cum death","quantile",0.025,2020-05-17,"2020-06-13",140.094747822852
"72","4 wk ahead cum death","quantile",0.05,2020-05-17,"2020-06-13",142.641384134299
"72","4 wk ahead cum death","quantile",0.1,2020-05-17,"2020-06-13",146.31373185858
"72","4 wk ahead cum death","quantile",0.15,2020-05-17,"2020-06-13",149.134154004122
"72","4 wk ahead cum death","quantile",0.2,2020-05-17,"2020-06-13",151.477171765392
"72","4 wk ahead cum death","quantile",0.25,2020-05-17,"2020-06-13",154.864646425566
"72","4 wk ahead cum death","quantile",0.3,2020-05-17,"2020-06-13",157.456912663144
"72","4 wk ahead cum death","quantile",0.35,2020-05-17,"2020-06-13",159.870134636187
"72","4 wk ahead cum death","quantile",0.4,2020-05-17,"2020-06-13",162.03294199283
"72","4 wk ahead cum death","quantile",0.45,2020-05-17,"2020-06-13",164.140092754479
"72","4 wk ahead cum death","quantile",0.5,2020-05-17,"2020-06-13",167.004964183423
"72","4 wk ahead cum death","quantile",0.55,2020-05-17,"2020-06-13",170.537211477095
"72","4 wk ahead cum death","quantile",0.6,2020-05-17,"2020-06-13",174.753251401781
"72","4 wk ahead cum death","quantile",0.65,2020-05-17,"2020-06-13",178.485810845524
"72","4 wk ahead cum death","quantile",0.7,2020-05-17,"2020-06-13",182.860644462194
"72","4 wk ahead cum death","quantile",0.75,2020-05-17,"2020-06-13",188.007612054232
"72","4 wk ahead cum death","quantile",0.8,2020-05-17,"2020-06-13",194.085299313963
"72","4 wk ahead cum death","quantile",0.85,2020-05-17,"2020-06-13",202.168264618059
"72","4 wk ahead cum death","quantile",0.9,2020-05-17,"2020-06-13",214.752899930482
"72","4 wk ahead cum death","quantile",0.95,2020-05-17,"2020-06-13",233.657864352631
"72","4 wk ahead cum death","quantile",0.975,2020-05-17,"2020-06-13",247.560677398199
"72","4 wk ahead cum death","quantile",0.99,2020-05-17,"2020-06-13",277.883851592739
"US","1 wk ahead cum death","quantile",0.01,2020-05-17,"2020-05-23",88048.2095175226
"US","1 wk ahead cum death","quantile",0.025,2020-05-17,"2020-05-23",88516.0524206628
"US","1 wk ahead cum death","quantile",0.05,2020-05-17,"2020-05-23",88882.8164273563
"US","1 wk ahead cum death","quantile",0.1,2020-05-17,"2020-05-23",89266.7693272074
"US","1 wk ahead cum death","quantile",0.15,2020-05-17,"2020-05-23",89570.0567934825
"US","1 wk ahead cum death","quantile",0.2,2020-05-17,"2020-05-23",89823.4322847577
"US","1 wk ahead cum death","quantile",0.25,2020-05-17,"2020-05-23",90058.3337553341
"US","1 wk ahead cum death","quantile",0.3,2020-05-17,"2020-05-23",90286.6895309563
"US","1 wk ahead cum death","quantile",0.35,2020-05-17,"2020-05-23",90505.6822859684
"US","1 wk ahead cum death","quantile",0.4,2020-05-17,"2020-05-23",90686.9283186015
"US","1 wk ahead cum death","quantile",0.45,2020-05-17,"2020-05-23",90857.1244280639
"US","1 wk ahead cum death","quantile",0.5,2020-05-17,"2020-05-23",91036.6768101288
"US","1 wk ahead cum death","quantile",0.55,2020-05-17,"2020-05-23",91236.2558914502
"US","1 wk ahead cum death","quantile",0.6,2020-05-17,"2020-05-23",91404.2589085911
"US","1 wk ahead cum death","quantile",0.65,2020-05-17,"2020-05-23",91588.1126281284
"US","1 wk ahead cum death","quantile",0.7,2020-05-17,"2020-05-23",91794.781775349
"US","1 wk ahead cum death","quantile",0.75,2020-05-17,"2020-05-23",91986.6933102848
"US","1 wk ahead cum death","quantile",0.8,2020-05-17,"2020-05-23",92208.3372126599
"US","1 wk ahead cum death","quantile",0.85,2020-05-17,"2020-05-23",92509.5310561139
"US","1 wk ahead cum death","quantile",0.9,2020-05-17,"2020-05-23",92854.9281699113
"US","1 wk ahead cum death","quantile",0.95,2020-05-17,"2020-05-23",93270.406333101
"US","1 wk ahead cum death","quantile",0.975,2020-05-17,"2020-05-23",93663.1938206413
"US","1 wk ahead cum death","quantile",0.99,2020-05-17,"2020-05-23",94201.5509837542
"US","2 wk ahead cum death","quantile",0.01,2020-05-17,"2020-05-30",92819.8400431584
"US","2 wk ahead cum death","quantile",0.025,2020-05-17,"2020-05-30",93266.9081488046
"US","2 wk ahead cum death","quantile",0.05,2020-05-17,"2020-05-30",93774.5039726467
"US","2 wk ahead cum death","quantile",0.1,2020-05-17,"2020-05-30",94429.5070900573
"US","2 wk ahead cum death","quantile",0.15,2020-05-17,"2020-05-30",95015.3956987953
"US","2 wk ahead cum death","quantile",0.2,2020-05-17,"2020-05-30",95542.863179431
"US","2 wk ahead cum death","quantile",0.25,2020-05-17,"2020-05-30",95974.8432711381
"US","2 wk ahead cum death","quantile",0.3,2020-05-17,"2020-05-30",96375.4145527025
"US","2 wk ahead cum death","quantile",0.35,2020-05-17,"2020-05-30",96761.9816889419
"US","2 wk ahead cum death","quantile",0.4,2020-05-17,"2020-05-30",97122.7150199956
"US","2 wk ahead cum death","quantile",0.45,2020-05-17,"2020-05-30",97482.6361111503
"US","2 wk ahead cum death","quantile",0.5,2020-05-17,"2020-05-30",97864.3394131029
"US","2 wk ahead cum death","quantile",0.55,2020-05-17,"2020-05-30",98214.3515811438
"US","2 wk ahead cum death","quantile",0.6,2020-05-17,"2020-05-30",98561.8234636035
"US","2 wk ahead cum death","quantile",0.65,2020-05-17,"2020-05-30",98927.32118509
"US","2 wk ahead cum death","quantile",0.7,2020-05-17,"2020-05-30",99325.8100441685
"US","2 wk ahead cum death","quantile",0.75,2020-05-17,"2020-05-30",99780.6016860839
"US","2 wk ahead cum death","quantile",0.8,2020-05-17,"2020-05-30",100265.471472664
"US","2 wk ahead cum death","quantile",0.85,2020-05-17,"2020-05-30",100831.287336458
"US","2 wk ahead cum death","quantile",0.9,2020-05-17,"2020-05-30",101522.004181784
"US","2 wk ahead cum death","quantile",0.95,2020-05-17,"2020-05-30",102573.230461205
"US","2 wk ahead cum death","quantile",0.975,2020-05-17,"2020-05-30",103555.605485257
"US","2 wk ahead cum death","quantile",0.99,2020-05-17,"2020-05-30",104713.932298864
"US","3 wk ahead cum death","quantile",0.01,2020-05-17,"2020-06-06",96213.9017169238
"US","3 wk ahead cum death","quantile",0.025,2020-05-17,"2020-06-06",96862.0955067759
"US","3 wk ahead cum death","quantile",0.05,2020-05-17,"2020-06-06",97519.0755425423
"US","3 wk ahead cum death","quantile",0.1,2020-05-17,"2020-06-06",98390.5539017589
"US","3 wk ahead cum death","quantile",0.15,2020-05-17,"2020-06-06",99057.3835292278
"US","3 wk ahead cum death","quantile",0.2,2020-05-17,"2020-06-06",99657.8225408472
"US","3 wk ahead cum death","quantile",0.25,2020-05-17,"2020-06-06",100195.350594582
"US","3 wk ahead cum death","quantile",0.3,2020-05-17,"2020-06-06",100750.303109341
"US","3 wk ahead cum death","quantile",0.35,2020-05-17,"2020-06-06",101316.007761675
"US","3 wk ahead cum death","quantile",0.4,2020-05-17,"2020-06-06",101869.663283663
"US","3 wk ahead cum death","quantile",0.45,2020-05-17,"2020-06-06",102390.142187644
"US","3 wk ahead cum death","quantile",0.5,2020-05-17,"2020-06-06",102919.479178455
"US","3 wk ahead cum death","quantile",0.55,2020-05-17,"2020-06-06",103459.439680503
"US","3 wk ahead cum death","quantile",0.6,2020-05-17,"2020-06-06",104002.800841951
"US","3 wk ahead cum death","quantile",0.65,2020-05-17,"2020-06-06",104564.519394405
"US","3 wk ahead cum death","quantile",0.7,2020-05-17,"2020-06-06",105151.36927912
"US","3 wk ahead cum death","quantile",0.75,2020-05-17,"2020-06-06",105811.954075006
"US","3 wk ahead cum death","quantile",0.8,2020-05-17,"2020-06-06",106580.088539392
"US","3 wk ahead cum death","quantile",0.85,2020-05-17,"2020-06-06",107467.585477853
"US","3 wk ahead cum death","quantile",0.9,2020-05-17,"2020-06-06",108558.405698585
"US","3 wk ahead cum death","quantile",0.95,2020-05-17,"2020-06-06",110129.391363613
"US","3 wk ahead cum death","quantile",0.975,2020-05-17,"2020-06-06",111954.035261964
"US","3 wk ahead cum death","quantile",0.99,2020-05-17,"2020-06-06",113922.55771959
"US","4 wk ahead cum death","quantile",0.01,2020-05-17,"2020-06-13",98552.785017025
"US","4 wk ahead cum death","quantile",0.025,2020-05-17,"2020-06-13",99269.3351072866
"US","4 wk ahead cum death","quantile",0.05,2020-05-17,"2020-06-13",100092.456131228
"US","4 wk ahead cum death","quantile",0.1,2020-05-17,"2020-06-13",101221.208296849
"US","4 wk ahead cum death","quantile",0.15,2020-05-17,"2020-06-13",102081.957748329
"US","4 wk ahead cum death","quantile",0.2,2020-05-17,"2020-06-13",102878.911787839
"US","4 wk ahead cum death","quantile",0.25,2020-05-17,"2020-06-13",103537.988011217
"US","4 wk ahead cum death","quantile",0.3,2020-05-17,"2020-06-13",104217.444341742
"US","4 wk ahead cum death","quantile",0.35,2020-05-17,"2020-06-13",104876.087442248
"US","4 wk ahead cum death","quantile",0.4,2020-05-17,"2020-06-13",105537.212431551
"US","4 wk ahead cum death","quantile",0.45,2020-05-17,"2020-06-13",106199.921249544
"US","4 wk ahead cum death","quantile",0.5,2020-05-17,"2020-06-13",106828.526603905
"US","4 wk ahead cum death","quantile",0.55,2020-05-17,"2020-06-13",107479.301888754
"US","4 wk ahead cum death","quantile",0.6,2020-05-17,"2020-06-13",108183.46303314
"US","4 wk ahead cum death","quantile",0.65,2020-05-17,"2020-06-13",108906.223113877
"US","4 wk ahead cum death","quantile",0.7,2020-05-17,"2020-06-13",109685.739114371
"US","4 wk ahead cum death","quantile",0.75,2020-05-17,"2020-06-13",110662.287962195
"US","4 wk ahead cum death","quantile",0.8,2020-05-17,"2020-06-13",111840.148884944
"US","4 wk ahead cum death","quantile",0.85,2020-05-17,"2020-06-13",113078.144738521
"US","4 wk ahead cum death","quantile",0.9,2020-05-17,"2020-06-13",114577.03265369
"US","4 wk ahead cum death","quantile",0.95,2020-05-17,"2020-06-13",116902.807122696
"US","4 wk ahead cum death","quantile",0.975,2020-05-17,"2020-06-13",119068.128120348
"US","4 wk ahead cum death","quantile",0.99,2020-05-17,"2020-06-13",122540.472420726
"15","1 wk ahead cum death","quantile",0.01,2020-05-17,"2020-05-23",17.4145861883152
"15","1 wk ahead cum death","quantile",0.025,2020-05-17,"2020-05-23",17.4410995202566
"15","1 wk ahead cum death","quantile",0.05,2020-05-17,"2020-05-23",17.4721977226206
"15","1 wk ahead cum death","quantile",0.1,2020-05-17,"2020-05-23",17.5066830746309
"15","1 wk ahead cum death","quantile",0.15,2020-05-17,"2020-05-23",17.5352768251439
"15","1 wk ahead cum death","quantile",0.2,2020-05-17,"2020-05-23",17.56634490655
"15","1 wk ahead cum death","quantile",0.25,2020-05-17,"2020-05-23",17.7330137647585
"15","1 wk ahead cum death","quantile",0.3,2020-05-17,"2020-05-23",17.9405752707834
"15","1 wk ahead cum death","quantile",0.35,2020-05-17,"2020-05-23",18.117267592326
"15","1 wk ahead cum death","quantile",0.4,2020-05-17,"2020-05-23",18.2716812842705
"15","1 wk ahead cum death","quantile",0.45,2020-05-17,"2020-05-23",18.4337402848774
"15","1 wk ahead cum death","quantile",0.5,2020-05-17,"2020-05-23",18.4544613149785
"15","1 wk ahead cum death","quantile",0.55,2020-05-17,"2020-05-23",18.6200695780208
"15","1 wk ahead cum death","quantile",0.6,2020-05-17,"2020-05-23",18.8273882584767
"15","1 wk ahead cum death","quantile",0.65,2020-05-17,"2020-05-23",18.8563453878186
"15","1 wk ahead cum death","quantile",0.7,2020-05-17,"2020-05-23",19.231037152104
"15","1 wk ahead cum death","quantile",0.75,2020-05-17,"2020-05-23",19.406391715364
"15","1 wk ahead cum death","quantile",0.8,2020-05-17,"2020-05-23",19.4898819883071
"15","1 wk ahead cum death","quantile",0.85,2020-05-17,"2020-05-23",19.7447906312006
"15","1 wk ahead cum death","quantile",0.9,2020-05-17,"2020-05-23",20.135266440059
"15","1 wk ahead cum death","quantile",0.95,2020-05-17,"2020-05-23",20.678071182881
"15","1 wk ahead cum death","quantile",0.975,2020-05-17,"2020-05-23",21.0353649445345
"15","1 wk ahead cum death","quantile",0.99,2020-05-17,"2020-05-23",21.6523342527916
"15","2 wk ahead cum death","quantile",0.01,2020-05-17,"2020-05-30",17.7004079434606
"15","2 wk ahead cum death","quantile",0.025,2020-05-17,"2020-05-30",17.7483534024248
"15","2 wk ahead cum death","quantile",0.05,2020-05-17,"2020-05-30",17.8088981934664
"15","2 wk ahead cum death","quantile",0.1,2020-05-17,"2020-05-30",17.8734518080383
"15","2 wk ahead cum death","quantile",0.15,2020-05-17,"2020-05-30",17.9657810321499
"15","2 wk ahead cum death","quantile",0.2,2020-05-17,"2020-05-30",18.2321630331702
"15","2 wk ahead cum death","quantile",0.25,2020-05-17,"2020-05-30",18.5623770551847
"15","2 wk ahead cum death","quantile",0.3,2020-05-17,"2020-05-30",18.7516609213106
"15","2 wk ahead cum death","quantile",0.35,2020-05-17,"2020-05-30",19.0065804205692
"15","2 wk ahead cum death","quantile",0.4,2020-05-17,"2020-05-30",19.3906740534883
"15","2 wk ahead cum death","quantile",0.45,2020-05-17,"2020-05-30",19.5897125693468
"15","2 wk ahead cum death","quantile",0.5,2020-05-17,"2020-05-30",19.7714069071565
"15","2 wk ahead cum death","quantile",0.55,2020-05-17,"2020-05-30",20.1394371331772
"15","2 wk ahead cum death","quantile",0.6,2020-05-17,"2020-05-30",20.5092426704306
"15","2 wk ahead cum death","quantile",0.65,2020-05-17,"2020-05-30",20.7325346484934
"15","2 wk ahead cum death","quantile",0.7,2020-05-17,"2020-05-30",20.9665164605587
"15","2 wk ahead cum death","quantile",0.75,2020-05-17,"2020-05-30",21.2157099801399
"15","2 wk ahead cum death","quantile",0.8,2020-05-17,"2020-05-30",21.4768089392654
"15","2 wk ahead cum death","quantile",0.85,2020-05-17,"2020-05-30",21.9789351703866
"15","2 wk ahead cum death","quantile",0.9,2020-05-17,"2020-05-30",22.665421128322
"15","2 wk ahead cum death","quantile",0.95,2020-05-17,"2020-05-30",23.5627109429414
"15","2 wk ahead cum death","quantile",0.975,2020-05-17,"2020-05-30",24.4225128741027
"15","2 wk ahead cum death","quantile",0.99,2020-05-17,"2020-05-30",25.5473404784628
"15","3 wk ahead cum death","quantile",0.01,2020-05-17,"2020-06-06",17.9433907862735
"15","3 wk ahead cum death","quantile",0.025,2020-05-17,"2020-06-06",18.0064612720465
"15","3 wk ahead cum death","quantile",0.05,2020-05-17,"2020-06-06",18.0943986944026
"15","3 wk ahead cum death","quantile",0.1,2020-05-17,"2020-06-06",18.2249490713808
"15","3 wk ahead cum death","quantile",0.15,2020-05-17,"2020-06-06",18.3555282004526
"15","3 wk ahead cum death","quantile",0.2,2020-05-17,"2020-06-06",18.7304861306335
"15","3 wk ahead cum death","quantile",0.25,2020-05-17,"2020-06-06",18.9752967607912
"15","3 wk ahead cum death","quantile",0.3,2020-05-17,"2020-06-06",19.3233034802188
"15","3 wk ahead cum death","quantile",0.35,2020-05-17,"2020-06-06",19.6326161049302
"15","3 wk ahead cum death","quantile",0.4,2020-05-17,"2020-06-06",20.224653882141
"15","3 wk ahead cum death","quantile",0.45,2020-05-17,"2020-06-06",20.4605360707618
"15","3 wk ahead cum death","quantile",0.5,2020-05-17,"2020-06-06",20.8411453453589
"15","3 wk ahead cum death","quantile",0.55,2020-05-17,"2020-06-06",21.2031173157284
"15","3 wk ahead cum death","quantile",0.6,2020-05-17,"2020-06-06",21.4487107179454
"15","3 wk ahead cum death","quantile",0.65,2020-05-17,"2020-06-06",21.8755565543912
"15","3 wk ahead cum death","quantile",0.7,2020-05-17,"2020-06-06",22.1385295400211
"15","3 wk ahead cum death","quantile",0.75,2020-05-17,"2020-06-06",22.5749932772547
"15","3 wk ahead cum death","quantile",0.8,2020-05-17,"2020-06-06",22.8949839320409
"15","3 wk ahead cum death","quantile",0.85,2020-05-17,"2020-06-06",23.6325866761799
"15","3 wk ahead cum death","quantile",0.9,2020-05-17,"2020-06-06",24.4670413325696
"15","3 wk ahead cum death","quantile",0.95,2020-05-17,"2020-06-06",25.866245290238
"15","3 wk ahead cum death","quantile",0.975,2020-05-17,"2020-06-06",26.8342890917316
"15","3 wk ahead cum death","quantile",0.99,2020-05-17,"2020-06-06",28.479645287203
"15","4 wk ahead cum death","quantile",0.01,2020-05-17,"2020-06-13",18.1490281468428
"15","4 wk ahead cum death","quantile",0.025,2020-05-17,"2020-06-13",18.2201618315725
"15","4 wk ahead cum death","quantile",0.05,2020-05-17,"2020-06-13",18.3290503174399
"15","4 wk ahead cum death","quantile",0.1,2020-05-17,"2020-06-13",18.4757839804118
"15","4 wk ahead cum death","quantile",0.15,2020-05-17,"2020-06-13",18.6211973879877
"15","4 wk ahead cum death","quantile",0.2,2020-05-17,"2020-06-13",19.0228070048067
"15","4 wk ahead cum death","quantile",0.25,2020-05-17,"2020-06-13",19.425904033114
"15","4 wk ahead cum death","quantile",0.3,2020-05-17,"2020-06-13",19.8261718530576
"15","4 wk ahead cum death","quantile",0.35,2020-05-17,"2020-06-13",20.124716617391
"15","4 wk ahead cum death","quantile",0.4,2020-05-17,"2020-06-13",20.8475810519646
"15","4 wk ahead cum death","quantile",0.45,2020-05-17,"2020-06-13",21.0939501238791
"15","4 wk ahead cum death","quantile",0.5,2020-05-17,"2020-06-13",21.6295515544203
"15","4 wk ahead cum death","quantile",0.55,2020-05-17,"2020-06-13",22.0053667210318
"15","4 wk ahead cum death","quantile",0.6,2020-05-17,"2020-06-13",22.2873818228322
"15","4 wk ahead cum death","quantile",0.65,2020-05-17,"2020-06-13",22.7211506782869
"15","4 wk ahead cum death","quantile",0.7,2020-05-17,"2020-06-13",23.0236238985226
"15","4 wk ahead cum death","quantile",0.75,2020-05-17,"2020-06-13",23.5051705793974
"15","4 wk ahead cum death","quantile",0.8,2020-05-17,"2020-06-13",24.1683796349841
"15","4 wk ahead cum death","quantile",0.85,2020-05-17,"2020-06-13",24.8761799274805
"15","4 wk ahead cum death","quantile",0.9,2020-05-17,"2020-06-13",25.9789367708338
"15","4 wk ahead cum death","quantile",0.95,2020-05-17,"2020-06-13",27.7127270324595
"15","4 wk ahead cum death","quantile",0.975,2020-05-17,"2020-06-13",29.0273704885248
"15","4 wk ahead cum death","quantile",0.99,2020-05-17,"2020-06-13",30.8673348607943
"33","1 wk ahead cum death","quantile",0.01,2020-05-17,"2020-05-23",185.674321459835
"33","1 wk ahead cum death","quantile",0.025,2020-05-17,"2020-05-23",187.439308833804
"33","1 wk ahead cum death","quantile",0.05,2020-05-17,"2020-05-23",189.384060146192
"33","1 wk ahead cum death","quantile",0.1,2020-05-17,"2020-05-23",191.771510489623
"33","1 wk ahead cum death","quantile",0.15,2020-05-17,"2020-05-23",193.614893426608
"33","1 wk ahead cum death","quantile",0.2,2020-05-17,"2020-05-23",196.316636641098
"33","1 wk ahead cum death","quantile",0.25,2020-05-17,"2020-05-23",198.639329471894
"33","1 wk ahead cum death","quantile",0.3,2020-05-17,"2020-05-23",200.954918761897
"33","1 wk ahead cum death","quantile",0.35,2020-05-17,"2020-05-23",202.980136449144
"33","1 wk ahead cum death","quantile",0.4,2020-05-17,"2020-05-23",205.14986877951
"33","1 wk ahead cum death","quantile",0.45,2020-05-17,"2020-05-23",207.204290380524
"33","1 wk ahead cum death","quantile",0.5,2020-05-17,"2020-05-23",209.105481000967
"33","1 wk ahead cum death","quantile",0.55,2020-05-17,"2020-05-23",211.170915770041
"33","1 wk ahead cum death","quantile",0.6,2020-05-17,"2020-05-23",213.119962115433
"33","1 wk ahead cum death","quantile",0.65,2020-05-17,"2020-05-23",215.687967403798
"33","1 wk ahead cum death","quantile",0.7,2020-05-17,"2020-05-23",218.068846709214
"33","1 wk ahead cum death","quantile",0.75,2020-05-17,"2020-05-23",221.341459583461
"33","1 wk ahead cum death","quantile",0.8,2020-05-17,"2020-05-23",224.482716587706
"33","1 wk ahead cum death","quantile",0.85,2020-05-17,"2020-05-23",228.363799474592
"33","1 wk ahead cum death","quantile",0.9,2020-05-17,"2020-05-23",232.937211154264
"33","1 wk ahead cum death","quantile",0.95,2020-05-17,"2020-05-23",240.062249418741
"33","1 wk ahead cum death","quantile",0.975,2020-05-17,"2020-05-23",245.333611990598
"33","1 wk ahead cum death","quantile",0.99,2020-05-17,"2020-05-23",253.352378427253
"33","2 wk ahead cum death","quantile",0.01,2020-05-17,"2020-05-30",202.857229078694
"33","2 wk ahead cum death","quantile",0.025,2020-05-17,"2020-05-30",206.253903152949
"33","2 wk ahead cum death","quantile",0.05,2020-05-17,"2020-05-30",209.881642407715
"33","2 wk ahead cum death","quantile",0.1,2020-05-17,"2020-05-30",215.090418903999
"33","2 wk ahead cum death","quantile",0.15,2020-05-17,"2020-05-30",218.900718513027
"33","2 wk ahead cum death","quantile",0.2,2020-05-17,"2020-05-30",224.476421716266
"33","2 wk ahead cum death","quantile",0.25,2020-05-17,"2020-05-30",229.072853396218
"33","2 wk ahead cum death","quantile",0.3,2020-05-17,"2020-05-30",234.011316022934
"33","2 wk ahead cum death","quantile",0.35,2020-05-17,"2020-05-30",237.971373179296
"33","2 wk ahead cum death","quantile",0.4,2020-05-17,"2020-05-30",241.9284811256
"33","2 wk ahead cum death","quantile",0.45,2020-05-17,"2020-05-30",246.357140369545
"33","2 wk ahead cum death","quantile",0.5,2020-05-17,"2020-05-30",250.661733499784
"33","2 wk ahead cum death","quantile",0.55,2020-05-17,"2020-05-30",254.962821264251
"33","2 wk ahead cum death","quantile",0.6,2020-05-17,"2020-05-30",259.27682588836
"33","2 wk ahead cum death","quantile",0.65,2020-05-17,"2020-05-30",264.370368730846
