"location","target","type","quantile","forecast_date","target_end_date","value"
"72","3 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-27",169.792599662868
"72","3 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-27",171.467391891799
"72","3 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-27",173.2810214302
"72","3 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-27",175.681727214107
"72","3 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-27",178.374279062643
"72","3 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-27",181.494090501643
"72","3 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-27",184.721550812412
"72","3 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-27",188.529187199102
"72","3 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-27",193.505276400892
"72","3 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-27",199.120289591259
"72","3 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-27",211.753254935503
"72","3 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-27",225.273161329367
"72","3 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-27",245.826872015064
"72","2 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-20",148.140230124759
"72","2 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-20",149.238584305644
"72","2 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-20",150.738486067082
"72","2 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-20",152.248887569622
"72","2 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-20",153.405733142391
"72","2 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-20",154.454220686445
"72","2 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-20",155.603131760775
"72","2 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-20",156.66612295304
"72","2 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-20",158.241237612066
"72","2 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-20",159.37950754306
"72","2 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-20",160.524703101146
"72","2 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-20",161.667283339834
"72","2 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-20",163.070146646703
"72","2 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-20",164.400031108277
"72","2 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-20",165.9786417863
"72","2 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-20",167.794221997131
"72","2 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-20",169.890573823563
"72","2 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-20",171.91088953044
"72","2 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-20",174.336949464379
"72","2 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-20",177.88047640665
"72","2 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-20",184.915967983054
"72","2 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-20",191.730281645688
"72","2 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-20",200.14975851728
"72","1 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-13",145.0107601465
"72","1 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-13",145.549773519794
"72","1 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-13",146.256138010477
"72","1 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-13",146.965528328663
"72","1 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-13",147.550046723887
"72","1 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-13",148.066960856591
"72","1 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-13",148.56288787751
"72","1 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-13",149.090953213889
"72","1 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-13",149.85802838098
"72","1 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-13",150.317463940221
"72","1 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-13",150.785923415343
"72","1 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-13",151.402618668531
"72","1 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-13",151.974491079742
"72","1 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-13",152.550334853906
"72","1 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-13",153.201313598964
"72","1 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-13",154.150638508887
"72","1 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-13",155.076796210239
"72","1 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-13",156.065160729939
"72","1 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-13",157.021889831167
"72","1 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-13",158.240871692178
"72","1 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-13",160.927885782764
"72","1 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-13",163.320899379437
"72","1 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-13",166.024240018686
"18","4 wk ahead cum death","quantile",0.01,2020-06-07,"2020-07-04",2501.74407635494
"18","4 wk ahead cum death","quantile",0.025,2020-06-07,"2020-07-04",2536.37958733669
"18","4 wk ahead cum death","quantile",0.05,2020-06-07,"2020-07-04",2565.87497500418
"18","4 wk ahead cum death","quantile",0.1,2020-06-07,"2020-07-04",2602.59549780391
"18","4 wk ahead cum death","quantile",0.15,2020-06-07,"2020-07-04",2631.00347673361
"18","4 wk ahead cum death","quantile",0.2,2020-06-07,"2020-07-04",2658.72551694171
"18","4 wk ahead cum death","quantile",0.25,2020-06-07,"2020-07-04",2685.038250117
"18","4 wk ahead cum death","quantile",0.3,2020-06-07,"2020-07-04",2711.24284850522
"18","4 wk ahead cum death","quantile",0.35,2020-06-07,"2020-07-04",2731.92176907424
"18","4 wk ahead cum death","quantile",0.4,2020-06-07,"2020-07-04",2752.79093513437
"18","4 wk ahead cum death","quantile",0.45,2020-06-07,"2020-07-04",2774.20914427211
"18","4 wk ahead cum death","quantile",0.5,2020-06-07,"2020-07-04",2798.75782645482
"18","4 wk ahead cum death","quantile",0.55,2020-06-07,"2020-07-04",2825.40468194458
"18","4 wk ahead cum death","quantile",0.6,2020-06-07,"2020-07-04",2849.67145345329
"18","4 wk ahead cum death","quantile",0.65,2020-06-07,"2020-07-04",2876.23074879862
"18","4 wk ahead cum death","quantile",0.7,2020-06-07,"2020-07-04",2906.32675880594
"18","4 wk ahead cum death","quantile",0.75,2020-06-07,"2020-07-04",2940.98981654961
"18","4 wk ahead cum death","quantile",0.8,2020-06-07,"2020-07-04",2976.46024723375
"18","4 wk ahead cum death","quantile",0.85,2020-06-07,"2020-07-04",3017.71204024981
"18","4 wk ahead cum death","quantile",0.9,2020-06-07,"2020-07-04",3069.69545578644
"18","4 wk ahead cum death","quantile",0.95,2020-06-07,"2020-07-04",3162.37888020492
"18","4 wk ahead cum death","quantile",0.975,2020-06-07,"2020-07-04",3236.54769083206
"18","4 wk ahead cum death","quantile",0.99,2020-06-07,"2020-07-04",3317.0991304987
"18","3 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-27",2459.72629378198
"18","3 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-27",2483.92700652585
"18","3 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-27",2509.09623451806
"18","3 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-27",2538.16820805216
"18","3 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-27",2559.89991251008
"18","3 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-27",2581.88919088787
"18","3 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-27",2600.18914769493
"18","3 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-27",2620.37035163502
"18","3 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-27",2637.50872005693
"18","3 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-27",2653.75573124257
"18","3 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-27",2669.45638232798
"18","3 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-27",2685.56964560058
"18","3 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-27",2703.55984656966
"18","3 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-27",2720.93785508217
"18","3 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-27",2740.14425909286
"18","3 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-27",2758.99818249647
"18","3 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-27",2783.04739386729
"18","3 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-27",2806.94695161514
"18","3 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-27",2834.1175323736
"18","3 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-27",2871.07036432218
"18","3 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-27",2932.97251011445
"18","3 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-27",2980.58008918937
"18","3 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-27",3042.1702726106
"18","2 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-20",2412.16533182081
"18","2 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-20",2425.61083159981
"18","2 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-20",2441.44526299978
"18","2 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-20",2463.00373131488
"18","2 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-20",2478.5714211888
"18","2 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-20",2493.66318688348
"18","2 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-20",2507.46924672395
"18","2 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-20",2520.77867476124
"18","2 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-20",2533.54391916593
"18","2 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-20",2544.9863151412
"18","2 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-20",2555.03548333017
"18","2 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-20",2565.32199640933
"18","2 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-20",2576.31953965834
"18","2 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-20",2587.57578404264
"18","2 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-20",2600.4331613132
"18","2 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-20",2612.37008018342
"18","2 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-20",2626.81120495964
"18","2 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-20",2640.77882151644
"18","2 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-20",2658.46105952978
"18","2 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-20",2681.62375865485
"18","2 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-20",2721.15881153355
"18","2 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-20",2747.69105500831
"18","2 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-20",2789.1995788145
"18","1 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-13",2354.58300449652
"18","1 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-13",2363.2803498196
"18","1 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-13",2369.88462367332
"18","1 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-13",2377.72680197193
"18","1 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-13",2384.91776075566
"18","1 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-13",2391.98266200095
"18","1 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-13",2400.13198998029
"18","1 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-13",2408.58677204798
"18","1 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-13",2415.68377752418
"18","1 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-13",2422.13301825199
"18","1 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-13",2428.42660295636
"18","1 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-13",2434.17689796712
"18","1 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-13",2440.04593783231
"18","1 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-13",2445.52683982101
"18","1 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-13",2452.13615447302
"18","1 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-13",2459.22249251226
"18","1 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-13",2466.40916372303
"18","1 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-13",2474.07584526683
"18","1 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-13",2482.77665803318
"18","1 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-13",2494.51375149609
"18","1 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-13",2516.41050518681
"18","1 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-13",2531.16152445491
"18","1 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-13",2552.51840988056
"46","4 wk ahead cum death","quantile",0.01,2020-06-07,"2020-07-04",79.4216793018652
"46","4 wk ahead cum death","quantile",0.025,2020-06-07,"2020-07-04",81.6540805896107
"46","4 wk ahead cum death","quantile",0.05,2020-06-07,"2020-07-04",83.658313758374
"46","4 wk ahead cum death","quantile",0.1,2020-06-07,"2020-07-04",86.4478388299746
"46","4 wk ahead cum death","quantile",0.15,2020-06-07,"2020-07-04",88.2360971314602
"46","4 wk ahead cum death","quantile",0.2,2020-06-07,"2020-07-04",90.1913364134826
"46","4 wk ahead cum death","quantile",0.25,2020-06-07,"2020-07-04",92.5762438884525
"46","4 wk ahead cum death","quantile",0.3,2020-06-07,"2020-07-04",94.4524334972372
"46","4 wk ahead cum death","quantile",0.35,2020-06-07,"2020-07-04",96.5186278682363
"46","4 wk ahead cum death","quantile",0.4,2020-06-07,"2020-07-04",98.2095243936205
"46","4 wk ahead cum death","quantile",0.45,2020-06-07,"2020-07-04",100.40956163068
"46","4 wk ahead cum death","quantile",0.5,2020-06-07,"2020-07-04",102.294288153255
"46","4 wk ahead cum death","quantile",0.55,2020-06-07,"2020-07-04",104.227627652531
"46","4 wk ahead cum death","quantile",0.6,2020-06-07,"2020-07-04",105.918720042492
"46","4 wk ahead cum death","quantile",0.65,2020-06-07,"2020-07-04",108.788276628927
"46","4 wk ahead cum death","quantile",0.7,2020-06-07,"2020-07-04",111.033211170487
"46","4 wk ahead cum death","quantile",0.75,2020-06-07,"2020-07-04",113.210293628603
"46","4 wk ahead cum death","quantile",0.8,2020-06-07,"2020-07-04",117.029739185094
"46","4 wk ahead cum death","quantile",0.85,2020-06-07,"2020-07-04",121.281566069506
"46","4 wk ahead cum death","quantile",0.9,2020-06-07,"2020-07-04",126.304596065476
"46","4 wk ahead cum death","quantile",0.95,2020-06-07,"2020-07-04",134.726115269884
"46","4 wk ahead cum death","quantile",0.975,2020-06-07,"2020-07-04",143.922542727329
"46","4 wk ahead cum death","quantile",0.99,2020-06-07,"2020-07-04",151.495504338232
"46","3 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-27",74.3795461664334
"46","3 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-27",76.2111936928076
"46","3 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-27",77.9104801759677
"46","3 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-27",79.9356291039933
"46","3 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-27",81.3402972962156
"46","3 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-27",82.8261697704057
"46","3 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-27",84.0260644280173
"46","3 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-27",85.7217944976353
"46","3 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-27",87.3091251255872
"46","3 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-27",88.6539174288226
"46","3 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-27",90.0785364015302
"46","3 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-27",91.6046010367484
"46","3 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-27",93.0162417590074
"46","3 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-27",94.3515609892248
"46","3 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-27",96.0944355548531
"46","3 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-27",98.0132105764553
"46","3 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-27",100.125295087331
"46","3 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-27",102.763528180978
"46","3 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-27",105.883555395105
"46","3 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-27",109.356200307941
"46","3 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-27",115.397334774589
"46","3 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-27",120.98497642165
"46","3 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-27",125.650623276835
"46","2 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-20",70.6657192314869
"46","2 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-20",71.4461516383096
"46","2 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-20",72.3396861505957
"46","2 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-20",73.8110047004006
"46","2 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-20",74.9576999174033
"46","2 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-20",75.8614488619253
"46","2 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-20",76.9063601027862
"46","2 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-20",78.0508696835251
"46","2 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-20",78.9433179288867
"46","2 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-20",79.6120712442892
"46","2 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-20",80.7670082855196
"46","2 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-20",81.7273631199007
"46","2 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-20",82.7980096039511
"46","2 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-20",83.8571662285032
"46","2 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-20",85.0090719133246
"46","2 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-20",86.2976434571194
"46","2 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-20",87.5420338682285
"46","2 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-20",89.4046456948092
"46","2 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-20",91.2273830507475
"46","2 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-20",93.7128375852942
"46","2 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-20",96.9471239835804
"46","2 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-20",100.112721459344
"46","2 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-20",103.54060049903
"46","1 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-13",67.003394550689
"46","1 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-13",67.5941126500012
"46","1 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-13",67.8197042296308
"46","1 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-13",68.5547585567144
"46","1 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-13",69.0379947088756
"46","1 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-13",69.7132616618004
"46","1 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-13",70.0740732443542
"46","1 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-13",70.5675914309493
"46","1 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-13",71.1869255763192
"46","1 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-13",71.6621877747294
"46","1 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-13",72.055302056367
"46","1 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-13",72.6856213918769
"46","1 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-13",73.3178092456758
"46","1 wk ahead cum death","quantile",0.6,2020-06-07,"2020-06-13",73.7654931107686
"46","1 wk ahead cum death","quantile",0.65,2020-06-07,"2020-06-13",74.4892589270266
"46","1 wk ahead cum death","quantile",0.7,2020-06-07,"2020-06-13",74.9530707137699
"46","1 wk ahead cum death","quantile",0.75,2020-06-07,"2020-06-13",75.9118727571077
"46","1 wk ahead cum death","quantile",0.8,2020-06-07,"2020-06-13",76.6747573224569
"46","1 wk ahead cum death","quantile",0.85,2020-06-07,"2020-06-13",77.7306603494347
"46","1 wk ahead cum death","quantile",0.9,2020-06-07,"2020-06-13",79.2191672178248
"46","1 wk ahead cum death","quantile",0.95,2020-06-07,"2020-06-13",80.9598686982152
"46","1 wk ahead cum death","quantile",0.975,2020-06-07,"2020-06-13",82.6160984469735
"46","1 wk ahead cum death","quantile",0.99,2020-06-07,"2020-06-13",85.2490786673856
"02","4 wk ahead cum death","quantile",0.01,2020-06-07,"2020-07-04",10.3839304286904
"02","4 wk ahead cum death","quantile",0.025,2020-06-07,"2020-07-04",10.4086338760993
"02","4 wk ahead cum death","quantile",0.05,2020-06-07,"2020-07-04",10.6616706552781
"02","4 wk ahead cum death","quantile",0.1,2020-06-07,"2020-07-04",10.9218532581857
"02","4 wk ahead cum death","quantile",0.15,2020-06-07,"2020-07-04",11.0705630259542
"02","4 wk ahead cum death","quantile",0.2,2020-06-07,"2020-07-04",11.4308805855606
"02","4 wk ahead cum death","quantile",0.25,2020-06-07,"2020-07-04",11.5771166319455
"02","4 wk ahead cum death","quantile",0.3,2020-06-07,"2020-07-04",11.8271747076095
"02","4 wk ahead cum death","quantile",0.35,2020-06-07,"2020-07-04",12.2008897048248
"02","4 wk ahead cum death","quantile",0.4,2020-06-07,"2020-07-04",12.46517637709
"02","4 wk ahead cum death","quantile",0.45,2020-06-07,"2020-07-04",12.83887959624
"02","4 wk ahead cum death","quantile",0.5,2020-06-07,"2020-07-04",13.1025577812511
"02","4 wk ahead cum death","quantile",0.55,2020-06-07,"2020-07-04",13.4816580832279
"02","4 wk ahead cum death","quantile",0.6,2020-06-07,"2020-07-04",14.0896478311777
"02","4 wk ahead cum death","quantile",0.65,2020-06-07,"2020-07-04",14.4812804354062
"02","4 wk ahead cum death","quantile",0.7,2020-06-07,"2020-07-04",14.8691585798451
"02","4 wk ahead cum death","quantile",0.75,2020-06-07,"2020-07-04",15.5012977799812
"02","4 wk ahead cum death","quantile",0.8,2020-06-07,"2020-07-04",16.6261767321472
"02","4 wk ahead cum death","quantile",0.85,2020-06-07,"2020-07-04",18.184884189598
"02","4 wk ahead cum death","quantile",0.9,2020-06-07,"2020-07-04",20.9757668986217
"02","4 wk ahead cum death","quantile",0.95,2020-06-07,"2020-07-04",25.1649508752908
"02","4 wk ahead cum death","quantile",0.975,2020-06-07,"2020-07-04",29.0092044409714
"02","4 wk ahead cum death","quantile",0.99,2020-06-07,"2020-07-04",32.1210410802939
"02","3 wk ahead cum death","quantile",0.01,2020-06-07,"2020-06-27",10.136613269228
"02","3 wk ahead cum death","quantile",0.025,2020-06-07,"2020-06-27",10.2060262902307
"02","3 wk ahead cum death","quantile",0.05,2020-06-07,"2020-06-27",10.2860460990157
"02","3 wk ahead cum death","quantile",0.1,2020-06-07,"2020-06-27",10.5398998402878
"02","3 wk ahead cum death","quantile",0.15,2020-06-07,"2020-06-27",10.661696343304
"02","3 wk ahead cum death","quantile",0.2,2020-06-07,"2020-06-27",10.8118057084211
"02","3 wk ahead cum death","quantile",0.25,2020-06-07,"2020-06-27",10.9483906754553
"02","3 wk ahead cum death","quantile",0.3,2020-06-07,"2020-06-27",11.0860549423497
"02","3 wk ahead cum death","quantile",0.35,2020-06-07,"2020-06-27",11.3369412881355
"02","3 wk ahead cum death","quantile",0.4,2020-06-07,"2020-06-27",11.4746595992603
"02","3 wk ahead cum death","quantile",0.45,2020-06-07,"2020-06-27",11.7322169370262
"02","3 wk ahead cum death","quantile",0.5,2020-06-07,"2020-06-27",11.7591142924871
"02","3 wk ahead cum death","quantile",0.55,2020-06-07,"2020-06-27",12.0195910405204
